seq	start	end	strand	locus_tag	com_id	type	description
FQ312003.1	4528936	4530583	1	SL1344_4205	yjcE	CDS	hypothetical sodium/hydrogen exchanger family protein
FQ312003.1	4530677	4531565	-1	SL1344_4206	SL1344_4206	CDS	lysR family regulatory protein
FQ312003.1	4531668	4532079	1	SL1344_4207	SL1344_4207	CDS	hypothetical membrane protein
FQ312003.1	4532071	4532761	1	SL1344_4208	SL1344_4208	CDS	hypothetical membrane protein
FQ312003.1	4532799	4534449	-1	SL1344_4209	actP	CDS	Sodium:solute symporter family protein
FQ312003.1	4534445	4534760	-1	SL1344_4210	yjcH	CDS	hypothetical membrane protein
FQ312003.1	4535005	4536964	-1	SL1344_4211	acs	CDS	acetyl-coenzyme A synthetase
FQ312003.1	4537150	4537297	1	SL1344_4212	SL1344_4212	CDS	hypothetical protein
FQ312003.1	4537395	4538832	1	SL1344_4213	nrfA	CDS	cytochrome c552, subunit of nitrite reductase complex
FQ312003.1	4538943	4539510	1	SL1344_4214	nrfB	CDS	penta-heme cytochrome c, subunit of nitrite reductase complex
FQ312003.1	4539506	4540178	1	SL1344_4215	nrfC	CDS	4Fe-4S subunit, subunit of nitrite reductase complex
FQ312003.1	4540174	4541131	1	SL1344_4216	nrfD	CDS	subunit of nitrite reductase complex
FQ312003.1	4541123	4543346	1	SL1344_4217	nrfE	CDS	formate-dependent nitrite reductase, assembly protein
FQ312003.1	4543342	4543963	1	SL1344_4218	nrfG	CDS	activator of nitrite reductase complex
FQ312003.1	4544307	4545618	1	SL1344_4219	gltP	CDS	proton glutamate symport protein
FQ312003.1	4545775	4546387	-1	SL1344_4220	yjcO	CDS	hypothetical exported protein
FQ312003.1	4546641	4548789	-1	SL1344_4221	SC4B5.11c	CDS	hypothetical formate dehydrogenase H
FQ312003.1	4549143	4550052	-1	SL1344_4223	lpxO	CDS	hypothetical membrane-bound beta-hydroxylase
FQ312003.1	4550309	4550744	-1	SL1344_4224	phnO	CDS	hypothetical acetyltransferase
FQ312003.1	4550895	4551339	-1	SL1344_4225	phnB	CDS	conserved hypothetical protein
FQ312003.1	4551458	4551794	-1	SL1344_4226	phnA	CDS	conserved hypothetical protein
FQ312003.1	4552261	4553764	1	SL1344_4227	proP	CDS	hypothetical amino acid permease
FQ312003.1	4553930	4555001	-1	SL1344_4228	basS	CDS	two-component sensor kinase
FQ312003.1	4555010	4555679	-1	SL1344_4229	basR	CDS	two-component response regulator
FQ312003.1	4555675	4557319	-1	SL1344_4230	yjdB	CDS	hypothetical membrane protein
FQ312003.1	4557452	4558790	-1	SL1344_4231	adiC	CDS	Arginine-Agmatine antiporter
FQ312003.1	4558929	4559691	-1	SL1344_4232	adiY	CDS	hypothetical AraC family regulatory protein
FQ312003.1	4559988	4562259	-1	SL1344_4233	adi	CDS	arginine decarboxylase
FQ312003.1	4562488	4563421	-1	SL1344_4234	melR	CDS	melibiose operon regulatory protein
FQ312003.1	4563689	4565045	1	SL1344_4235	melA	CDS	alpha-galactosidase
FQ312003.1	4565128	4566559	1	SL1344_4236	melB	CDS	melibiose carrier protein
FQ312003.1	4566656	4568303	-1	SL1344_4237	fumB	CDS	fumarate hydratase class I
FQ312003.1	4568398	4569739	-1	SL1344_4238	dcuB	CDS	anaerobic C4-dicarboxylate transporter
FQ312003.1	4569885	4570152	-1	SL1344_4239	SL1344_4239	CDS	hypothetical protein
FQ312003.1	4570468	4571188	-1	SL1344_4240	dcuR	CDS	two-component response regulator
FQ312003.1	4571184	4572816	-1	SL1344_4241	dcuS	CDS	two-component sensor kinase
FQ312003.1	4573171	4575601	1	SL1344_4242	SL1344_4242	CDS	hypothetical anaerobic dimethyl sulfoxide reductase chain
FQ312003.1	4575614	4576241	1	SL1344_4243	SL1344_4243	CDS	hypothetical anaerobic dimethyl sulfoxide reductase chain A
FQ312003.1	4576233	4577007	1	SL1344_4244	SL1344_4244	CDS	hypothetical dimethyl sulfoxide reductase subunit C
FQ312003.1	4577022	4577676	1	SL1344_4245	SL1344_4245	CDS	conserved hypothetical protein
FQ312003.1	4577759	4579160	-1	SL1344_4246	SL1344_4246	CDS	hypothetical exported protein
FQ312003.1	4579463	4580369	1	SL1344_4247	SL1344_4247	CDS	hypothetical membrane protein
FQ312003.1	4580662	4580932	-1	SL1344_4248	SL1344_4248	CDS	predicted bacteriophage protein
FQ312003.1	4580939	4581155	-1	SL1344_4249	SL1344_4249	CDS	conserved hypothetical protein
FQ312003.1	4581177	4581465	-1	SL1344_4250	rtsB	CDS	Regulator of flhDC
FQ312003.1	4581461	4582337	-1	SL1344_4251	rtsA	CDS	Regulator of SPI-1
FQ312003.1	4582601	4582823	-1	SL1344_4252	SL1344_4252	CDS	conserved hypothetical protein
FQ312003.1	4583139	4583433	1	SL1344_4253	SL1344_4253	CDS	conserved hypothetical protein
FQ312003.1	4583429	4583921	1	SL1344_4254	SL1344_4254	CDS	Putative acetyltransferase
FQ312003.1	4584168	4584921	-1	SL1344_4255	phoN	CDS	nonspecific acid phosphatase precursor
FQ312003.1	4584963	4585098	-1	SL1344_4256	SL1344_4256	CDS	hypothetical exported protein
FQ312003.1	4586130	4586508	-1	SL1344_4257	SL1344_4257	CDS	conserved hypothetical protein
FQ312003.1	4586579	4586912	1	SL1344_4258	SL1344_4258	CDS	hypothetical regulatory protein
FQ312003.1	4587350	4587926	-1	SL1344_4259	yjdC	CDS	hypothetical transcriptional regulator
FQ312003.1	4587962	4589666	-1	SL1344_4260	dipZ	CDS	thiol:disulfide interchange protein DsbD
FQ312003.1	4589641	4589989	-1	SL1344_4261	cutA	CDS	periplasmic divalent cation tolerance protein CutA
FQ312003.1	4590109	4591294	-1	SL1344_4262	dcuA	CDS	anaerobic C4-dicarboxylate transporter
FQ312003.1	4591525	4592962	-1	SL1344_4263	aspA	CDS	aspartate ammonia-lyase
FQ312003.1	4593263	4593779	1	SL1344_4264	fxsA	CDS	FxsA protein
FQ312003.1	4593837	4595079	-1	SL1344_4265	yjeH	CDS	hypothetical permease
FQ312003.1	4595354	4595648	1	SL1344_4266	groES	CDS	GroES protein
FQ312003.1	4595691	4597338	1	SL1344_4267	groEL	CDS	GroEL protein
FQ312003.1	4597563	4597935	1	SL1344_4268	yjeI	CDS	hypothetical membrane protein
FQ312003.1	4597982	4598840	-1	SL1344_4269	yjeJ	CDS	hypothetical protein
FQ312003.1	4599121	4600150	-1	SL1344_4270	yjeK	CDS	conserved hypothetical protein
FQ312003.1	4600190	4600757	1	SL1344_4271	efp	CDS	elongation factor P
FQ312003.1	4600775	4600952	1	SL1344_4272	ecnA	CDS	hypothetical entericidin A precursor
FQ312003.1	4601059	4601206	1	SL1344_4273	ecnB	CDS	entericidin B precursor
FQ312003.1	4601236	4601824	-1	SL1344_4274	ecnR	CDS	transcriptional regulatory protein
FQ312003.1	4602080	4602398	1	SL1344_4275	sugE	CDS	SugE protein
FQ312003.1	4602414	4602948	-1	SL1344_4276	blc	CDS	hypothetical lipoprotein
FQ312003.1	4603059	4603419	-1	SL1344_4277	frdD	CDS	fumarate reductase complex subunit D; membrane anchor polypeptide
FQ312003.1	4603429	4603825	-1	SL1344_4278	frdC	CDS	fumarate reductase complex subunit C; membrane anchor polypeptide
FQ312003.1	4603835	4604570	-1	SL1344_4279	frdB	CDS	fumarate reductase, iron-sulfur protein
FQ312003.1	4604562	4606353	-1	SL1344_4280	frdA	CDS	fumarate reductase, flavoprotein subunit
FQ312003.1	4606675	4607653	1	SL1344_4281	yjeA	CDS	lysyl-tRNA synthetase
FQ312003.1	4607878	4609381	1	SL1344_4282	yjeM	CDS	hypothetical amino acid permease
FQ312003.1	4609432	4609747	1	SL1344_4283	yjeO	CDS	exported protein
FQ312003.1	4609813	4613116	-1	SL1344_4284	yjeP	CDS	hypothetical membrane protein
FQ312003.1	4613158	4614127	-1	SL1344_4285	psd	CDS	phosphatidylserine decarboxylase proenzyme
FQ312003.1	4614218	4615295	-1	SL1344_4286	yjeQ	CDS	hypothetical membrane protein
FQ312003.1	4615377	4615923	1	SL1344_4287	orn	CDS	oligoribonuclease
FQ312003.1	4615984	4616725	-1	SL1344_4288	SL1344_4288	CDS	hypothetical arginine-binding periplasmic protein
FQ312003.1	4617773	4617827	1	SL1344_4288A	yjeV	CDS	conserved sORF
FQ312003.1	4617809	4618949	-1	SL1344_4289	yjeS	CDS	hypothetical 4Fe-4S binding protein
FQ312003.1	4618947	4620495	1	SL1344_4290	yjeF	CDS	conserved hypothetical protein
FQ312003.1	4620466	4620928	1	SL1344_4291	yjeE	CDS	conserved hypothetical protein
FQ312003.1	4620944	4622264	1	SL1344_4292	amiB	CDS	N-acetylmuramoyl-L-alanine amidase
FQ312003.1	4622273	4624130	1	SL1344_4293	mutL	CDS	DNA mismatch repair protein
FQ312003.1	4624122	4625073	1	SL1344_4294	miaA	CDS	tRNA delta-2-isopentenylpyrophosphate (IPP) transferase
FQ312003.1	4625155	4625464	1	SL1344_4295	hfq	CDS	host factor-I protein(HF-I)
FQ312003.1	4625535	4626816	1	SL1344_4296	hflX	CDS	HflX protein, hypothetical GTP-binding protein
FQ312003.1	4627030	4628290	1	SL1344_4297	hflK	CDS	HflK protein
FQ312003.1	4628292	4629297	1	SL1344_4298	hflC	CDS	HflC protein
FQ312003.1	4629675	4630974	1	SL1344_4299	purA	CDS	adenylosuccinate synthetase
FQ312003.1	4631180	4631606	1	SL1344_4300	nsrR	CDS	nitric oxide sensitive transcriptional repressor
FQ312003.1	4631643	4634082	1	SL1344_4301	rnr	CDS	ribonuclease R (RNase R)
FQ312003.1	4634172	4634904	1	SL1344_4302	yjfH	CDS	probable tRNA/rRNA methyltransferase
FQ312003.1	4635035	4635440	1	SL1344_4303	yjfI	CDS	conserved hypothetical protein
FQ312003.1	4635454	4636153	1	SL1344_4304	yjfJ	pseudo	conserved hypothetical protein (pseudogene)
FQ312003.1	4636152	4637223	1	SL1344_4305	SL1344_4305	CDS	hypothetical inner-membrane protein
FQ312003.1	4637195	4637879	1	SL1344_4306	yjfK	CDS	conserved hypothetical protein
FQ312003.1	4637896	4638295	1	SL1344_4307	yjfL	CDS	hypothetical membrane protein
FQ312003.1	4638304	4638943	1	SL1344_4308	yjfM	CDS	conserved hypothetical protein
FQ312003.1	4638945	4640109	1	SL1344_4309	yjfC	CDS	conserved hypothetical protein
FQ312003.1	4640193	4641816	1	SL1344_4310	aidB	CDS	probable acyl Co-A dehydrogenase
FQ312003.1	4641860	4642181	-1	SL1344_4311	yjfN	CDS	hypothetical protein
FQ312003.1	4642266	4642569	-1	SL1344_4312	yjfO	CDS	hypothetical exported protein
FQ312003.1	4642779	4643529	1	SL1344_4313	yjfP	CDS	conserved hypothetical protein
FQ312003.1	4643525	4644281	-1	SL1344_4314	yjfQ	CDS	probable transcriptional regulator
FQ312003.1	4644385	4645450	-1	SL1344_4315	yjfR	CDS	conserved hypothetical protein
FQ312003.1	4645812	4647210	1	SL1344_4316	sgaT	CDS	hypothetical transport protein SgaT
FQ312003.1	4647225	4647531	1	SL1344_4317	sgaB	CDS	hypothetical PTS system IIB protein
FQ312003.1	4647540	4648005	1	SL1344_4318	ptxA	CDS	probable sugar phosphotransferase
FQ312003.1	4648018	4648669	1	SL1344_4319	sgaH	CDS	hypothetical hexulose-6-phosphate synthase
FQ312003.1	4648678	4649533	1	SL1344_4320	sgaU	CDS	L-ribulose 5-phosphate epimerase
FQ312003.1	4649532	4650219	1	SL1344_4321	sgaE	CDS	probable class II aldolase
FQ312003.1	4650347	4650623	-1	SL1344_4322	yjfY	CDS	conserved hypothetical protein
FQ312003.1	4650816	4651023	1	SL1344_4323	SL1344_4323	CDS	conserved hypothetical protein
FQ312003.1	4651093	4651489	1	SL1344_4324	rpsF	CDS	30s ribosomal protein S6
FQ312003.1	4651495	4651810	1	SL1344_4325	priB	CDS	primosomal replication protein N
FQ312003.1	4651814	4652042	1	SL1344_4326	rpsR	CDS	30s ribosomal subunit protein S18
FQ312003.1	4652083	4652533	1	SL1344_4327	rplI	CDS	50s ribosomal subunit protein L9
FQ312003.1	4652680	4653607	1	SL1344_4328	yifZ	CDS	hypothetical membrane protein
FQ312003.1	4653656	4654292	-1	SL1344_4329	ytfB	CDS	conserved hypothetical protein
FQ312003.1	4654469	4655132	1	SL1344_4330	fklB	CDS	probable FkbP-type peptidyl-prolyl cis-trans isomerase
FQ312003.1	4655427	4656837	1	SL1344_4331	cycA	CDS	D-serine/D-alanine/glycine transporter
FQ312003.1	4656948	4657611	-1	SL1344_4332	ytfE	CDS	iron-sulphur cluster repair protein. Confers resistance to nitric oxide and hydrogen peroxide
FQ312003.1	4657713	4658679	-1	SL1344_4333	ytfF	CDS	hypothetical membrane protein
FQ312003.1	4658759	4659608	-1	SL1344_4334	ytfG	CDS	conserved hypothetical protein
FQ312003.1	4659695	4660082	1	SL1344_4335	ytfH	CDS	conserved hypothetical protein
FQ312003.1	4660139	4662083	-1	SL1344_4336	cpdB	CDS	2',3'-cyclic-nucleotide 2'-phosphodiesterase
FQ312003.1	4662350	4663091	1	SL1344_4337	cysQ	CDS	cysQ protein
FQ312003.1	4663080	4663638	-1	SL1344_4338	ytfJ	CDS	hypothetical exported protein
FQ312003.1	4663964	4664171	1	SL1344_4339	ytfK	CDS	conserved hypothetical protein
FQ312003.1	4664255	4665599	-1	SL1344_4340	ytfL	CDS	hypothetical membrane protein
FQ312003.1	4665781	4666420	-1	SL1344_4341	msrA	CDS	peptide methionine sulfoxide reductase
FQ312003.1	4666632	4668366	1	SL1344_4342	ytfM	CDS	hypothetical exported protein
FQ312003.1	4668362	4672142	1	SL1344_4343	ytfN	CDS	hypothetical exported protein
FQ312003.1	4672144	4672489	1	SL1344_4344	ytfP	CDS	conserved hypothetical protein
FQ312003.1	4672542	4673751	-1	SL1344_4345	SL1344_4345	CDS	hypothetical sugar transporter
FQ312003.1	4673747	4674911	-1	SL1344_4346	SL1344_4346	CDS	hypothetical protein
FQ312003.1	4675321	4675852	-1	SL1344_4347	ppa	CDS	inorganic pyrophosphatase
FQ312003.1	4676078	4677077	-1	SL1344_4348	fbp	CDS	fructose-1,6-bisphosphatase
FQ312003.1	4677251	4678631	1	SL1344_4349	mpl	CDS	murein peptide ligase
FQ312003.1	4679121	4679955	1	SL1344_4350	iolR	CDS	transcriptional regulator, repressor of myo-inositol metabolism
FQ312003.1	4680005	4681376	-1	SL1344_4351	iolT1	CDS	myo-inositol transport
FQ312003.1	4681897	4683334	1	SL1344_4352	iolT2	CDS	myo-inositol transport
FQ312003.1	4683686	4684496	-1	SL1344_4353	iolB	CDS	Myo-inositol metabolism
FQ312003.1	4684520	4686026	-1	SL1344_4354	iolA	CDS	Myo-inositol metabolism
FQ312003.1	4686041	4686344	-1	SL1344_4354A	SL1344_4354A	CDS	conserved hypothetical protein
FQ312003.1	4686465	4687290	1	SL1344_4355	SL1344_4355	CDS	hypothetical DNA-binding protein
FQ312003.1	4687564	4688470	1	SL1344_4356	iolE	CDS	inosose dehydratase
FQ312003.1	4688488	4689499	1	SL1344_4357	iolG1	CDS	Myo-inositol metabolism
FQ312003.1	4689595	4690939	1	SL1344_4358	srfJ	CDS	A virulence factor, a gylcoside hydrolase family enzyme
FQ312003.1	4690939	4691773	1	SL1344_4359	iolI1	CDS	endonuclease
FQ312003.1	4691769	4692936	-1	SL1344_4360	SL1344_4360	CDS	conserved hypothetical membrane protein
FQ312003.1	4692996	4694934	-1	SL1344_4361	iolC	CDS	Myo-inositol metabolism
FQ312003.1	4695341	4697291	1	SL1344_4362	iolD	CDS	Myo-inositol metabolism
FQ312003.1	4697471	4698494	1	SL1344_4363	iolG2	CDS	Myo-inositol metabolism
FQ312003.1	4698566	4699793	1	SL1344_4364	SL1344_4364	CDS	alpha-ketoglutarate permease
FQ312003.1	4699953	4700769	1	SL1344_4365	iolI2	CDS	cytoplasmic protein-functionally redundant
FQ312003.1	4700821	4701706	1	SL1344_4366	iolH	CDS	Myo-inositol metabolism
FQ312003.1	4701761	4702313	-1	SL1344_4367	yjgA	CDS	conserved hypothetical protein
FQ312003.1	4702408	4703761	1	SL1344_4368	pmbA	CDS	PmbA protein
FQ312003.1	4703859	4704246	1	SL1344_4369	cybC	CDS	soluble cytochrome b562
FQ312003.1	4704249	4704395	1	SL1344_4369A	SL1344_4369A	pseudo	conserved hypothetical protein (pseudogene)
FQ312003.1	4704523	4704862	1	SL1344_4370	SL1344_4370	CDS	hypothetical protein
FQ312003.1	4704872	4705235	1	SL1344_4371	SL1344_4371	CDS	hypothetical protein
FQ312003.1	4705234	4705537	1	SL1344_4372	SL1344_4372	CDS	hypothetical protein
FQ312003.1	4705559	4706336	1	SL1344_4373	SL1344_4373	CDS	hypothetical membrane protein
FQ312003.1	4706347	4706992	1	SL1344_4374	SL1344_4374	CDS	hypothetical membrane protein
FQ312003.1	4707050	4708184	1	SL1344_4375	SL1344_4375	CDS	hypothetical protein
FQ312003.1	4708167	4709286	1	SL1344_4376	SL1344_4376	CDS	conserved hypothetical protein
FQ312003.1	4709282	4710023	1	SL1344_4377	SL1344_4377	CDS	conserved hypothetical protein
FQ312003.1	4710039	4711953	1	SL1344_4378	SL1344_4378	CDS	hypothetical BglB-family transcriptional antiterminator
FQ312003.1	4712030	4712273	1	SL1344_4379	relB	CDS	antitoxin protein
FQ312003.1	4712262	4712547	1	SL1344_4380	relE	CDS	toxin
FQ312003.1	4712550	4713015	-1	SL1344_4381	nrdG	CDS	anaerobic ribonucleoside-triphosphate reductase activating protein
FQ312003.1	4713135	4715274	-1	SL1344_4382	nrdD	CDS	anaerobic ribonucleoside-triphosphate reductase
FQ312003.1	4715478	4715649	1	SL1344_4383	SL1344_4383	CDS	hypothetical protein
FQ312003.1	4715682	4717335	-1	SL1344_4384	treC	CDS	trehalose-6-phosphate hydrolase
FQ312003.1	4717384	4718802	-1	SL1344_4385	treB	pseudo	PTS system, trehalose-specific IIBC component (pseudogene)
FQ312003.1	4718939	4719887	-1	SL1344_4386	treR	CDS	trehalose operon repressor
FQ312003.1	4720270	4722979	1	SL1344_4387	mgtA	CDS	Mg(2+) transport ATPase, P-type
FQ312003.1	4723094	4723541	-1	SL1344_4388	SL1344_4388	CDS	hypothetical membrane protein
FQ312003.1	4723615	4724002	-1	SL1344_4389	yjgF	CDS	conserved hypothetical protein
FQ312003.1	4724078	4724540	-1	SL1344_4390	pyrI	CDS	aspartate carbamoyltransferase regulatory subunit
FQ312003.1	4724552	4725488	-1	SL1344_4391	pyrB	CDS	aspartate carbamoyltransferase catalytic subunit
FQ312003.1	4725523	4725625	-1	SL1344_4392	pyrL	CDS	pyrBI operon leader peptide
FQ312003.1	4725714	4726203	-1	SL1344_4393	SL1344_4393	CDS	hypothetical transcriptional regulator
FQ312003.1	4726389	4727793	-1	SL1344_4394	SL1344_4394	CDS	hypothetical membrane protein
FQ312003.1	4727848	4728853	-1	SL1344_4395	SL1344_4395	CDS	ornithine carbamoyltransferase
FQ312003.1	4728964	4729897	-1	SL1344_4396	SL1344_4396	CDS	carbamate kinase
FQ312003.1	4729907	4731128	-1	SL1344_4397	SL1344_4397	CDS	arginine deiminase
FQ312003.1	4731803	4732256	1	SL1344_4398	yjgK	CDS	conserved hypothetical protein
FQ312003.1	4732329	4733334	-1	SL1344_4399	argI	CDS	ornithine carbamoyltransferase
FQ312003.1	4733499	4733916	1	SL1344_4400	yjgD	CDS	conserved hypothetical protein
FQ312003.1	4733927	4734740	1	SL1344_4401	miaE	CDS	tRNA hydroxylase
FQ312003.1	4734973	4735462	-1	SL1344_4402	ytgA	CDS	exported protein
FQ312003.1	4735568	4736072	-1	SL1344_4403	yjgM	CDS	hypothetical acetyltransferase
FQ312003.1	4736266	4737454	1	SL1344_4404	yjgN	CDS	hypothetical innner membrane protein
FQ312003.1	4737595	4740451	-1	SL1344_4405	valS	CDS	valyl-tRNA synthetase
FQ312003.1	4740450	4740894	-1	SL1344_4406	holC	CDS	DNA polymerase III, chi subunit
FQ312003.1	4741030	4742542	-1	SL1344_4407	pepA	CDS	cytosol aminopeptidase
FQ312003.1	4742585	4742705	-1	SL1344_4408	SL1344_4408	CDS	conserved hypothetical protein
FQ312003.1	4742957	4744037	1	SL1344_4409	yjgP	CDS	hypothetical inner membrane protein
FQ312003.1	4744036	4745119	1	SL1344_4410	yjgQ	CDS	hypothetical inner membrane protein
FQ312003.1	4745313	4746312	-1	SL1344_4411	idnR	CDS	regulatory protein
FQ312003.1	4746375	4747596	-1	SL1344_4412	idnT	CDS	gnt-ii system l-idonate transporter (l-ido transporter)
FQ312003.1	4747756	4748521	-1	SL1344_4413	idnO	CDS	gluconate 5-dehydrogenase (ec 1.1.1.69) (5-keto-d-gluconate 5-reductase)
FQ312003.1	4748545	4749577	-1	SL1344_4414	idnD	CDS	l-idonate 5-dehydrogenase (ec 1.1.1.264)
FQ312003.1	4749793	4750324	1	SL1344_4415	idnK	CDS	thermosensitive gluconokinase (ec 2.7.1.12) (gluconate kinase 1)
FQ312003.1	4750351	4751371	-1	SL1344_4416	yjgB	CDS	hypothetical alcohol dehydrogenase
FQ312003.1	4751896	4752166	1	SL1344_4417	SL1344_4417	pseudo	hypothetical integrase (fragment)
FQ312003.1	4752545	4756061	1	SL1344_4418	SL1344_4418	CDS	superfamily I DNA helicase
FQ312003.1	4756157	4757147	1	SL1344_4419	SL1344_4419	CDS	hypothetical restriction endonuclease
FQ312003.1	4757259	4759344	-1	SL1344_4420	SL1344_4420	CDS	hypothetical ATP-dependent Lon protease
FQ312003.1	4759354	4761817	-1	SL1344_4421	SL1344_4421	CDS	conserved hypothetical protein
FQ312003.1	4761954	4762776	-1	SL1344_4422	SL1344_4422	CDS	conserved hypothetical protein
FQ312003.1	4762753	4763845	-1	SL1344_4423	SL1344_4423	CDS	hypothetical ABC-type sugar/spermidine/putrescine transport systems, atpase component
FQ312003.1	4763844	4767522	-1	SL1344_4424	SL1344_4424	CDS	type II restriction enzyme
FQ312003.1	4767567	4771209	-1	SL1344_4425	SL1344_4425	CDS	hypothetical ATPase
FQ312003.1	4771220	4771823	-1	SL1344_4426	SL1344_4426	CDS	conserved hypothetical protein
FQ312003.1	4771819	4772422	-1	SL1344_4427	SL1344_4427	CDS	hypothetical inner membrane protein
FQ312003.1	4772930	4773204	1	SL1344_4427A	SL1344_4427A	pseudo	conserved hypothetical protein (pseudogene)
FQ312003.1	4773247	4773973	-1	SL1344_4429	yeeN	CDS	conserved hypothetical protein
FQ312003.1	4774523	4776155	-1	SL1344_4430	yjhP	CDS	conserved hypothetical protein
FQ312003.1	4776159	4776417	-1	SL1344_4431	SL1344_4431	CDS	hypothetical protein
FQ312003.1	4776905	4777514	1	SL1344_4432	SL1344_4432	CDS	hypothetical protein
FQ312003.1	4778023	4778761	1	SL1344_4433	SL1344_4433	CDS	hypothetical inner membrane protein
FQ312003.1	4779036	4779948	1	SL1344_4434	SL1344_4434	CDS	hypothetical protein
FQ312003.1	4780152	4780614	1	SL1344_4435	SL1344_4435	CDS	hypothetical exported protein
FQ312003.1	4780610	4781285	-1	SL1344_4436	SL1344_4436	CDS	hypothetical protein
FQ312003.1	4781634	4782408	1	SL1344_4437	uxuR	CDS	uxu operon transcriptional regulator
FQ312003.1	4782408	4783422	-1	SL1344_4438	trpS2	CDS	probable tryptophanyl-tRNA synthetase
FQ312003.1	4783718	4783871	1	SL1344_4439	SL1344_4439	CDS	hypothetical protein
FQ312003.1	4784223	4784670	1	SL1344_4440	SL1344_4440	CDS	conserved hypothetical protein
FQ312003.1	4784908	4785643	1	SL1344_4441	SL1344_4441	CDS	probable aspartate racemase
FQ312003.1	4785648	4786557	-1	SL1344_4442	yjiE	CDS	probable transcriptional activator
FQ312003.1	4786675	4787848	-1	SL1344_4443	iadA	CDS	probable isoaspartyl dipeptidase
FQ312003.1	4787860	4788322	-1	SL1344_4444	yjiG	CDS	hypothetical membrane protein
FQ312003.1	4788318	4788990	-1	SL1344_4445	yjiH	CDS	hypothetical membrane protein
FQ312003.1	4789347	4789723	-1	SL1344_4445A	SL1344_4445A	pseudo	hypothetical membrane protein (pseudogene)
FQ312003.1	4789862	4791047	-1	SL1344_4446	yjiJ	CDS	hypothetical membrane protein
FQ312003.1	4791266	4792538	-1	SL1344_4447	yjiN	CDS	hypothetical membrane protein
FQ312003.1	4792624	4793866	-1	SL1344_4448	yjiO	CDS	hypothetical sugar transport protein
FQ312003.1	4794344	4794860	1	SL1344_4449	SL1344_4449	CDS	hypothetical inner membrane protein
FQ312003.1	4795040	4796411	1	SL1344_4450	SL1344_4450	CDS	hypothetical aldehyde dehydrogenase
FQ312003.1	4796505	4796649	-1	SL1344_4451	SL1344_4451	CDS	hypothetical protein
FQ312003.1	4796615	4796780	1	SL1344_4452	yjiS	CDS	conserved hypothetical protein
FQ312003.1	4796854	4797556	-1	SL1344_4453	SL1344_4453	CDS	hypothetical inner membrane protein
FQ312003.1	4797629	4797962	-1	SL1344_4454	symE	CDS	endoribonuclease
FQ312003.1	4798188	4799598	-1	SL1344_4455	hsdS	CDS	type I restriction enzyme
FQ312003.1	4799594	4801184	-1	SL1344_4456	hsdM	CDS	type I restriction enzyme
FQ312003.1	4801341	4804851	-1	SL1344_4457	hsdR	CDS	type III restriction enzyme
FQ312003.1	4805048	4805963	1	SL1344_4458	mrr	CDS	Mrr restriction system protein
FQ312003.1	4806231	4806519	1	SL1344_4459	SL1344_4459	CDS	hypothetical protein
FQ312003.1	4806505	4806808	1	SL1344_4460	SL1344_4460	CDS	hypothetical protein
FQ312003.1	4806882	4807839	-1	SL1344_4461	yjiA	CDS	conserved hypothetical protein
FQ312003.1	4807849	4808053	-1	SL1344_4462	yjiX	CDS	conserved hypothetical protein
FQ312003.1	4808147	4810298	-1	SL1344_4463	cstAb	CDS	probable carbon starvation protein
FQ312003.1	4810664	4812326	1	SL1344_4464	tsr	CDS	methyl-accepting chemotaxis protein
FQ312003.1	4812649	4815415	1	SL1344_4465	SL1344_4465	CDS	hypothetical transcriptional regulatory protein
FQ312003.1	4815516	4815939	1	SL1344_4466	SL1344_4466	CDS	PTS transport system, IIA component
FQ312003.1	4815953	4816415	1	SL1344_4467	SL1344_4467	CDS	PTS transport system, IIB component
FQ312003.1	4816440	4817220	1	SL1344_4468	SL1344_4468	CDS	PTS transport system, IIC component
FQ312003.1	4817209	4818046	1	SL1344_4469	SL1344_4469	CDS	PTS transport system, IID component
FQ312003.1	4818058	4819120	1	SL1344_4470	SL1344_4470	CDS	hypothetical sugar isomerase
FQ312003.1	4819137	4820148	1	SL1344_4471	SL1344_4471	CDS	hypothetical sugar isomerase
FQ312003.1	4820281	4822474	-1	SL1344_4472	mdoB	CDS	hypothetical phosphoglycerol transferase
FQ312003.1	4822855	4823317	-1	SL1344_4473	yjjA	CDS	hypothetical secreted protein
FQ312003.1	4823374	4824112	-1	SL1344_4474	dnaC	CDS	DNA replication protein
FQ312003.1	4824114	4824654	-1	SL1344_4475	dnaT	CDS	primosomal protein I
FQ312003.1	4824746	4825220	-1	SL1344_4476	SL1344_4476	CDS	hypothetical membrane protein
FQ312003.1	4825210	4826122	-1	SL1344_4477	yjjP	CDS	hypothetical membrane protein
FQ312003.1	4826699	4827425	1	SL1344_4478	yjjQ	CDS	conserved hypothetical regulatory protein
FQ312003.1	4827385	4828060	1	SL1344_4479	bglJ	CDS	conserved hypothetical regulatory protein
FQ312003.1	4828110	4828569	-1	SL1344_4480	SL1344_4480	CDS	conserved hypothetical protein
FQ312003.1	4828719	4829508	-1	SL1344_4481	fhuF	CDS	ferric iron reductase protein
FQ312003.1	4829628	4830693	-1	SL1344_4482	SL1344_4482	CDS	hypothetical membrane protein
FQ312003.1	4830943	4831180	1	SL1344_4483	SL1344_4483	CDS	conserved hypothetical protein
